image,ground_truth,prediction,cer,wer,exact_match
images/v2_017909.jpg,"b, Tính thể tích không khí (ở đktc) cần dùng cho Pư trên, biết oxi","b) Tích thể tích không khí (ở đktc) cần dùng cho Pư trên, biết oxi",0.0303,0.1333,0
images/v2_011823.jpg,"này khúc xạ vào nước, phản xạ trên gương và trở","này khúc xạ vào nước, phản xạ trên gương và trở",0.0,0.0,1
images/v2_057701.jpg,"Ngày thứ năm trên đảo Cô Tô là một ngày trong trẻo, ság sủa, Từ Khi có","Ngày thứ năm tràn đảo cô 6 là một ngày trog trẻo, ság sủa, Từ Khi có",0.0714,0.2353,0
images/v2_017527.jpg,Nuôi tế bào máu -> xử lí col chine -> đặt vào dung dịch,Nuôi tố bào máu - xứ lí col chune - đất vào dung dịch,0.1091,0.4286,0
images/v2_045447.jpg,Sự nảy sinh và,Sự nảy sinh và,0.0,0.0,1
images/v2_054359.jpg,cho trộm táo trên đường phúc lý th xong về nhà Rồi mẹ,cho trộm táo trên đường phúc lý thì xong về nhà. Rồi mẹ,0.0377,0.1538,0
images/v2_043111.jpg,Kính gửi Tòa án nhân dân huyện,Kính gửi lòa an nhắc dân huyện,0.1333,0.4286,0
images/v2_039911.jpg,văn học trên khắp thế giới. Tình yêu thương;,văn học trên khắp thế giới. Tình yêu thương!,0.0227,0.1111,0
images/v2_001720.jpg,Hỡi anh em binh sĩ tự,Hỗi anh em binh sĩ là,0.1429,0.3333,0
images/v2_036486.jpg,gia đình khác đều nơm nớp lo sợ con nước lũ nhấn chìm tất cả.,gia đình khác đều nơm nớp la sợ con nước lũ nhấn chìm tất cả,0.0328,0.1333,0
images/v2_042119.jpg,Biết bao thế hệ muôn đời tôn vinh,Biết bao thế hệ muôn đời tên sinh.,0.0909,0.25,0
images/v2_044235.jpg,"Biên bản được lập thành 02 bản có nội dung và giá trị như nhau, giao cho cơ sở","Biên bản được lập thành 02 bản có nội dung và giá trị như nhau, giao cho cơ sở",0.0,0.0,1
images/v2_040211.jpg,Mẹ là ánh sáng vầng dương diệu kì,Mẹ là ánh sáng vầng dương diệu kì,0.0,0.0,1
images/v2_040745.jpg,ruột thịt. Chúng ta sống chết có nhau sướng khổ,ruột thư. Chúng ta sống chét có nhau sướng khỏ,0.0851,0.3,0
images/v2_058514.jpg,- Thân cây dài ra do sự phân chia tế,- Thân cây dài ra do sự phân chia tế,0.0,0.0,1
images/v2_050294.jpg,3. driving (prefer Ving to Ving: thích làm gì hơn làm gì),3. driving (preter ving to ving: thích vàm gì hơn lam gì),0.0877,0.4167,0
images/v2_036763.jpg,"người con yêu quý của dân tộc đã hy sinh oanh liệt vì tổ quốc,","người con yêu gửy của dân tộc đã hy vinh oanh liệt vì tổ quốc,",0.0645,0.1333,0
images/v2_055388.jpg,Tiến hành lập biên bản vi phạm hành chính đối với ông (bà)/ tổ chức có tên sau đây:,"Tiền hành lập biên bảo vị phạm hành chính đối với ông chủ, tấ chức có kên ua đây",0.1566,0.4211,0
images/v2_028122.jpg,Tỉ số lượng giác tan C là bao nhiêu?,tỉ số lượng giác tron C là bao nhiêu?,0.0833,0.2222,0
images/v2_052902.jpg,Áp dụng định lí cos cho Δ ABC ta có:,Áp dụng định lí cos cho ∆ABC ta có:,0.0556,0.2,0
images/v2_014821.jpg,Trán cô có nhiều nết nhăn bởi vì cô thức khuya,Trán cô có nhiều nết nhăn bởi vì cô thức khuya,0.0,0.0,1
images/v2_037624.jpg,a) Vì cây thân cao lại và cây thân thấp là p có cặp tính trạng,a) Vì cây thân cao lai và cây thân thấp là p có cặp tính trạng,0.0161,0.0625,0
images/v2_018256.jpg,phúc trong cuộc sống và thành công,phúc trong cuộc sống và thành còng,0.0294,0.1429,0
images/v2_049978.jpg,""" Lễ khai giảng năm học 2021-2022."" Một dãy","""Lê khai giảng năm học 2021-2012"" Mội dây",0.1395,0.5556,0
images/v2_007529.jpg,"con sợ mưa vì đó là lúc con cô đơn nhất, con ôm em","con sơ mưa vì đó là lúc con cô đơn nhất, con ôm em",0.02,0.0714,0
images/v2_024088.jpg,"đê...să...sắp vỡ"". Tài hù người dân bị quát mắng,","đê số sắp vỡ "". Tài hì người dàn bị quát màng,",0.2245,0.8889,0
images/v2_036455.jpg,em cười rất là tươi. Mái tóc mẹ em đen mượt,em cươi rất là tươi. Mái tóc mẹ em đen mượt,0.0233,0.0909,0
images/v2_055402.jpg,dựa trên sức mạnh của tri thức để sử dụng hiệu,dưa trên sức mạnh của tri thức để sử dụng hiệu,0.0217,0.0909,0
images/v2_022945.jpg,ngàn. Điện Biên Phủ lũy tre thân mật làng tôi... đâu,ngàn. Diện Biên Phủ lũy tre thân mật làng tôi.... đâu,0.0385,0.1818,0
images/v2_007092.jpg,nghề mang nhiều tiếng cười đến mọi,"nghề, mang nhiều trếng cười đến mọi",0.0588,0.2857,0
images/v2_055527.jpg,Em có thể tạo bảng bao nhiêu,Em có thể tạo bằng bác Mình,0.2857,0.4286,0
images/v2_014696.jpg,hơn nữa có 1 mình Mẹ xoay sở nuôi,hơn nữa có 1 mình Mẹ xoay sở nuôi,0.0,0.0,1
images/v2_031600.jpg,CẢM NGHĨ HỌC VIÊN,CẢM NGHĨ HỌC VIÊN,0.0,0.0,1
images/v2_043039.jpg,vậy? Chỗ chị có đủ lương thực và thuốc để phòng,vậy? Chỗ chị có đủ lương thực và thuốc để phòng,0.0,0.0,1
images/v2_010140.jpg,Sở Công an Hà-nội chứng nhận bản kê khai,Sở Công an Hà-nội chứng nhận bản kê khai,0.0,0.0,1
images/v2_013942.jpg,khung trời xanh tươi. Tôi yêu nhất là cây khế mọc gần ao. Cành khế loa xoà xuống mặt,khung trời xanh tươi. Tôi yêu nhất là cây khể mọc gắn ao. Cành khế loà xoả xuống mặt,0.0476,0.2105,0
images/v2_033253.jpg,"Em hãy yên tâm, anh o trách em","Em hãy yên tâm, anh o trách e,",0.0333,0.125,0
images/v2_037874.jpg,loại giỏi và có thể ghi những dòng lưu bút này,hoại gửi và có thù ghi những trong lúc với: ngày,0.3043,0.6364,0
images/v2_006789.jpg,C1. Hãy quan sát sơ đồ các hiện tượng trong chu kì kinh,C4. Hãy quan sát sơ đồ các hiện tượng trong chu kì kinh,0.0182,0.0769,0
images/v2_023045.jpg,+ Thay (+) vào (2+) ta đc:,+ Thay (+) vào (7c) ta đc;,0.1154,0.2857,0
images/v2_020476.jpg,Đề bài: Viết thư cho người thân (hay bạn,Đề bài: Viết thư cho người thân (hay bạn:,0.025,0.1111,0
images/v2_058256.jpg,"- Có tình cảm chân thực, sự gắn bó,","- Có tình cảm chân thậc, sự gắn bó,",0.0286,0.1111,0
images/v2_057662.jpg,"ngày Tết miền Bắc là sắc đào hồng với nhiều niềm may mắn, kèm","ngày Tết miền Bắc là sắc đào hồng với nhiều niềm may mắn, kêm",0.0164,0.0714,0
images/v2_003371.jpg,"55. Đố vui : Ba bạn Hồng, Hoa, Lan tranh luận với nhau :","55. Đố vui: Ba bạn Hồng, Hoa, Lan tranh luận với nhau:",0.0357,0.2857,0
images/v2_047255.jpg,"gì nhiều, chỉ mong ông già noel tặng bố mẹ","gì nhiều, chỉ mong ông già noel tặng bố mẹ",0.0,0.0,1
images/v2_056891.jpg,triều đại phong kiến VN là triều đại nào?,triều đại phong kiến VN là triều đại nào?,0.0,0.0,1
images/v2_027717.jpg,- gọi khoảng cách từ cột số 1 đến cột gần nhất không phải,- gọi khoảng cách tử cột số 1 đến cột gần nhất không phải,0.0175,0.0714,0
images/v2_049170.jpg,+ Điệp ngữ dù là tiếng lòng tự nhủ mình và khẳng định,+ Diệp ngứ dù là tiếng lòng tự nhủ mình và khán g dinh,0.1132,0.3846,0
images/v2_043603.jpg,"d. Gọi C, D là các điểm trên (+), các tiếp","d. Gọi C, D là các điểm trên (+), các tiếp",0.0,0.0,1
images/v2_057252.jpg,kho thứ ba có số thóc ít hơn trung bình cộng số thóc của cả ba,kho thứ ba có số thóc ít hơn trung bình cộng số thóc của cả ba,0.0,0.0,1
images/v2_023173.jpg,mp đau lông tạm biển con chiến chung the minh chu chiến chu chiến chu chiến chu chiến chu chiến chu chiến chu chiến chu chiến chu,ma đau lòng tam biết Con.,0.8527,0.963,0
images/v2_026922.jpg,Năm châu khen ngợi đúng là cảnh tiên.,Năm cháu khen ngợi đúng là cảnh tiền.,0.0541,0.25,0
images/v2_008010.jpg,"xét ra họ nói một đường, làm một nẻo, toàn là những","xét ra họ nói một đường, làm một néo, toàn là như",0.0784,0.1667,0
images/v2_043909.jpg,Số thứ hai lúc đầu là:,Số thứ hai lúc đầu là:,0.0,0.0,1
images/v2_021603.jpg,"Điều II:- Người sở hữu không sử dụng khu đất này nửa, phải","Điều II: - Người sở hứu không sử dụng kTu đốt n3y nửa, phải",0.0862,0.4615,0
images/v2_036810.jpg,thỏm lo lắng quan sát từng cử động của bầy chim,thôm lo lắng quan sát từng cử động của bây chim,0.0426,0.1818,0
images/v2_036804.jpg,Vì khí hậu xích đạo có 2 mùa chính:,Vì khí khậu xích đạo có 2 mùa chính:,0.0286,0.1111,0
images/v2_038434.jpg,đã cởi bỏ hết những cái áo lá già đen thủi. Các cành,đã côi bỏ hết những cái áo lá già đen thủi. Các cành,0.0192,0.0769,0
images/v2_003930.jpg,Áo nâu túi vải đẹp tươi lạ thường!,Áo nâu trí vải đẹp tươi la thường!,0.0882,0.25,0
images/v2_036462.jpg,"liên quan việc xây dựng và bảo vệ nhà nước, đây","liên quan việc xây dựng và bảo về nhà nước, đây",0.0213,0.0909,0
images/v2_008527.jpg,để chống lại bệnh tật nhé !!,để chống lại bệnh tật nhé !!!,0.0357,0.1429,0
images/v2_053200.jpg,"- Mọi nhà ánh đèn rực ráng, ngoài đường trời rét","- Hai nhà ánh đèn rực làng, ngoài đường trời rét",0.0833,0.1818,0
images/v2_024421.jpg,"về thầy cô, luôn nhớ về các bạn với những kỷ niệm đẹp mà em","về thầy cô, luôn nhớ về các bạn vỏi những ký niệm đẹp mà mà",0.0678,0.2,0
images/v2_048417.jpg,Cô giảm thị lực khi đọc chữ của em!,Cô giảm thị lực khi đọc chữ của em!!,0.0286,0.1111,0
images/v2_048797.jpg,Bút tích của Chủ tịch Hồ Chí Minh trong Sổ vàng nhân dịp,Bút tích của Chủ tịch Hô Chí Minh trong Số vàng nhân dịp,0.0357,0.1538,0
images/v2_006328.jpg,for this still was new year to for always.,for this dill worg ms ngou t for chroop.,0.4524,0.6667,0
images/v2_028303.jpg,khoảng thời gian gần trưa thì xe đã đến nơi.,khoảng thời gian ngần trưa thì xe đã đến nơi,0.0455,0.2,0
images/v2_006109.jpg,Mong cô giáo chủ nhiệm nhắc nhở cháu học tập tốt hơn về mọi mặt,Mong cô giáo chủ nhiêm nhắc nhở cháu học tập tốt hơn về mụi mặt,0.0317,0.1333,0
images/v2_005594.jpg,"+ Mặt sau cặp: có vân chìm, đặt tay","+ Mặt sau cặp, có vôn chìm, đặt tay",0.0571,0.2222,0
images/v2_054511.jpg,Chúng tôi tiến hành kiểm tra thực tế theo nội dung phản ánh hiện trường Huế S.,Chúng tôi tiến hành kiểm tra thực tế theo nội dung phạn ánh hiện trường Fluế S.,0.0385,0.1176,0
images/v2_005978.jpg,thể hiện rõ nhất ở địa hìn,thể hiện rõ nhất ở địa hình,0.0385,0.1429,0
images/v2_004399.jpg,"+ Khi có tính khiêm tốn, ta sẽ biết mình đang ở đâu trên đường đời.","+ Khi có tình khiêm tốn, ta sẽ biết mình đang ở đâu trên đường đời.",0.0149,0.0625,0
images/v2_031081.jpg,số báo đặc biệt chào mừng ngày nhà giáo việt nam 20-11,số bao dặc biệt chào mừng ngày nhà giáo việt nam 20-11,0.037,0.1667,0
images/v2_045011.jpg,"mặt m` rồi chửi m` nào là ""con Ngọc nó cũng có lòng tự trọng chứ, mày","mặt mT rồi chửi mì nào là ""con Ngọc nó cùng có lòng sự trọng chứ, mày",0.058,0.2353,0
images/v2_010003.jpg,Vậy diện tích tam giác ABM là,Vậy diện tích tam giác ABM là,0.0,0.0,1
images/v2_024530.jpg,"Vì vậy, rốt cuộc vì thiếu yếu tố thời gian mà","vì vậy, rất cuộc vì thiến yếu tố thời pan mà",0.1111,0.3636,0
images/v2_016704.jpg,Hiếu - một bác sĩ để gây ấn tượng khó quên đến bệnh nhân cũng,Hiếu - một bác sĩ đã gây ấn lượng khó quên đến bình nhậu cũng,0.082,0.2667,0
images/v2_043588.jpg,to take care of themselves. Discurus,to tabi cace y themseluts. Discus,0.25,0.8333,0
images/v2_020481.jpg,Số tiền đã bán được vào buổi chiều là:,Số tiền đã bán được vào buổi chầu là:,0.0526,0.1111,0
images/v2_027968.jpg,vậy còn 1/5 đoạn đườg chưa hoàn thành.,vậy còn 1 đoạn đường chưa hoàn thành.,0.0789,0.25,0
images/v2_020483.jpg,Kim Chi của mẹ năm nay đã học lớp 5 rồi. Con,Kim Chi của mẹ năm nay đã học lớp 5 rồi. Con,0.0,0.0,1
images/v2_006231.jpg,2. Mẹ em rất thích cho em đi học thêm,2. Mẹ em rất thích cho em đi học thêm,0.0,0.0,1
images/v2_047815.jpg,yêu mến Thơ văn trên toàn,yêu mến thơ văn trên toàn,0.04,0.1667,0
images/v2_027262.jpg,"+ Tạo nhịp điệu trôi chảy, lôi cuốn về mạc","+ Tạo nhịp diệu trôi chảy, lôi cuốn về mại",0.0476,0.2,0
images/v2_026131.jpg,c) Khối lg của gen đó là,c) Khối lg của gen đó là,0.0,0.0,1
images/v2_029720.jpg,"Ngoài những tang vật, phương tiện vi phạm hành chính và các giấy tờ nêu trên, chúng tôi không tạm giữ thêm thứ gì khác.","Ngoài những tang vật, phương tiện vi phạm hành chính và các giấy tờ nêu trên, chúng tôi không tạm giữ thêm thứ gì khác.",0.0,0.0,1
images/v2_054225.jpg,"9. Hợp đồng này có hiệu kể từ ngày ký và được lập thành 02 (hai) bản, mỗi bên","9. Hợp đồng này có hiệu kể từ ngày ký và được lập thành 02 (hai) bản, mỗi bên",0.0,0.0,1
images/v2_022212.jpg,4. BPNT chính mà tác giả sử dụng là gì?,4 BPNI chính mà tác gia sư dụng là gì?,0.1026,0.4,0
images/v2_027119.jpg,"ko lấy tiền mà còn cho thêm gạo, củi","ko lấy tiền mà còn cho thêm gạo, cũi",0.0278,0.1111,0
images/v2_014974.jpg,làm theo những sự việc trên của thấy thì thấy nói bọn em không tôn trọng thầy và có,làm theo nhưng sự việc trên của thầy thì thầy nói bọn em không tôn họng thầy và có có,0.0964,0.2632,0
images/v2_029593.jpg,"Tổ Đông Phước 1 phường Thúy Kiều-Tp Huế, chúng tôi gồm có:","Tố Đông phước 1 phương Thủy triều TP Hiế, chúng tôi gồm có:",0.1552,0.5833,0
images/v2_028185.jpg,5 Tổng của hai số là số lớn nhất có ba chữ số. Số hạng thứ,5 Tổng của hai số là số lớn nhất có ba chữ số. Số hạng thứ,0.0,0.0,1
images/v2_014091.jpg,cho 2 anh lớn cũa toi,cho 2 anh lơn của tôi,0.1429,0.5,0
images/v2_056720.jpg,a) Tính độ dài mỗi đáy.,a) Tính độ dài mỗi đáy.,0.0,0.0,1
images/v2_047240.jpg,"rồi như mẹ em hay nói, em phải luôn chăm ngoan và","rồi như mẹ em hay nói, an phái luôn chăm ngoan và",0.0612,0.1667,0
images/v2_036132.jpg,đo đạt và so sánh với cảm nhận,đó đạt và so sách với cảm nhận,0.0667,0.25,0
images/v2_050394.jpg,đường từ Hà Nội đến Thành phố Hồ Chí Minh dài khoảng,đường từ Hà Nội đến Thành phố Hồ Chí Minh dài khoảng,0.0,0.0,1
images/v2_042658.jpg,"lập luận phân tích và so sánh về chủ đề "" Tôn sư Trọng","lập luận phân tích và so sinh về chủ để ""Tôn Sự Trọng",0.0926,0.3571,0
images/v2_042907.jpg,"các chú cố gắng giữ gìn sức khỏe để""giữ gìn lâu dài, bảo","Các chú cố gắng giữ gìn sức khoẻ để ""giữ gìn lâu dài, lác",0.125,0.3846,0
images/v2_055888.jpg,Con xin gửi cái thiệp đây để Đức,Con viên gửi cái thiệp đây để Địa,0.125,0.25,0
images/v2_007498.jpg,"chốn nương Thân, đó là căn bản Tối","chốn nương Thân, đó là căn bản Tối",0.0,0.0,1
images/v2_045991.jpg,ở cửa. Bộ lông của nó rất dài và óng ánh màu,ở cửa. Bộ long của nó rất dài và ong ánh màu,0.0455,0.1667,0
images/v2_051976.jpg,say that we are 599 candidates of Panel-2 dated 28/11/2019.,say that we are 599 eandidates of Panel-2 dated 28 (u/2-19.,0.0847,0.3,0
images/v2_006499.jpg,để giúp. Có lúc em với cún đang đi chơi thì thấy,để giúp. Có lúc em với cún đang đi chơi thì thấy,0.0,0.0,1
images/v2_028193.jpg,Bài 9: Tính hợp lí:,Bài 9: Tính hợp lí:,0.0,0.0,1
images/v2_039677.jpg,đã chạm khắc tiếng thơ của mình vào thế giới thi ca bốn,đã chạm khắc tiếng thơ của mình vào thế giới thì ca bớn,0.0364,0.1538,0
